id,id_str,screen_name,location,description,url,followers_count,friends_count,listed_count,created_at,favourites_count,verified,statuses_count,lang,default_profile,status,default_profile_image,has_extended_profile,name,bot
45224894,45224894,leeticia_G,,,None,64,97,1,6/6/2009 22:06,2,FALSE,1031,en,FALSE,,FALSE,FALSE,Leticia Verratti,0
20322929,20322929,wizkhalifa,Pix Burgh,Taylor Gang,https://t.co/R4Icf6VLjV,29366453,800,27988,2/7/2009 17:59,47,TRUE,43124,en,FALSE,,FALSE,FALSE,Wiz Khalifa,0
21544507,21544507,shawnnamusic,CHICAGO,OFFICIAL SHAWNNA TWITTER PAGE Feature: featureshawnna2@gmail.com Booking: bookshawnna2@gmail.com New Single Getting to it https://t.co/b2XRnLTrgH,https://t.co/kCAcULIEsb,121950,5777,920,2/22/2009 4:16,223,TRUE,24887,en,FALSE,,FALSE,FALSE,2 Mic Shawty,0
844011956,844011956,lakeographer,,"Great Lakes oceanographer, banjo player",None,29,123,1,9/24/2012 17:55,40,FALSE,38,en,TRUE,,FALSE,FALSE,eric anderson,0
8.01E+17,8.01E+17,abhi_rathi88,"Hyderabad, India",Software Engineer at @Amazon | Alumni of @ManipalUniv,None,24,101,0,11/22/2016 9:39,7,FALSE,9,en,TRUE,,FALSE,TRUE,Abhishek Rathi,0
219781912,219781912,fahmed92,"Lahore, Pakistan",Studied Accounting & Finance at LUMS with an interest in Marketing . Addicted to movies and TV series. insta: fahmed92,https://t.co/kTS8nNFe3r,262,730,2,11/25/2010 21:30,31,FALSE,236,en,FALSE,,FALSE,TRUE,Faheem Ahmed,0
19058681,19058681,aplusk,"Los Angeles, California","I make stuff, actually I make up stuff, stories mostly, collaborations of thoughts, dreams, and actions. Thats me.",https://t.co/hm7bCK36ss,18008491,765,75028,1/16/2009 7:40,308,TRUE,9535,en,FALSE,,FALSE,FALSE,ashton kutcher,0
323719421,323719421,ravitejavarma_m,"rourkela , india","Entrepreneur, Web-desidner, developer.",None,118,343,8,6/25/2011 9:11,69,FALSE,46,en,TRUE,,FALSE,TRUE,Ravi Teja Varma,0
48455672,48455672,NYUWasserman,"New York, NY","NYU Wasserman Center for Career Development.  133 E 13th Street, 2nd Floor - inside Palladium!",http://t.co/6hjLD2IKxF,8940,417,348,6/18/2009 19:16,864,FALSE,10094,en,FALSE,,FALSE,FALSE,NYU Wasserman,0
3262112372,3262112372,jakeborge,,Mel is awesome,None,83,65,0,6/30/2015 19:52,24,FALSE,19,en,TRUE,,FALSE,FALSE,Jacob Borgerding,0
133004044,133004044,naihadmohan,Delhi,,http://t.co/gugLO3MMMK,45,76,0,4/14/2010 19:21,10,FALSE,103,en,FALSE,,FALSE,FALSE,Naihad Mohan,0
20566864,20566864,DJPROSTYLE,"NEW YORK, NY",Radio Personality/Dj/Producer/TV/Party Animal! Follow Me On Instagram,https://t.co/d0B5dgn2kC,951667,857,3155,2/11/2009 2:50,2406,TRUE,84035,en,FALSE,,FALSE,FALSE,PROSTYLE,0
16581604,16581604,MikeBloomberg,New York City,"Entrepreneur, philanthropist, and three-term mayor of New York City",http://t.co/2qsq3Fk2kb,1871919,419,11381,10/3/2008 18:31,249,TRUE,9626,en,FALSE,,FALSE,FALSE,Mike Bloomberg,0
351127813,351127813,joeyallen28,Red Bay Alabama,"Husband to Mary Ellen Allen. Father to Chandler and Chase Allen, two teenage LHP baseball fanatics. Sales Manger at Wood Sales, Co., Mississippi State fan,",None,83,289,1,8/8/2011 20:43,35,FALSE,74,en,TRUE,,FALSE,FALSE,Joey Allen,0
30190324,30190324,francescadani,Outerspace,Visual storyteller | Photographer based in Italy.,https://t.co/FktZIMl6pB,8490,198,322,4/10/2009 9:27,872,TRUE,21800,en,FALSE,,FALSE,FALSE,Francesca Dani,0
49070241,49070241,tushar141990,,,None,64,285,2,6/20/2009 18:04,15,FALSE,83,en,TRUE,,FALSE,FALSE,TUSHAR NANDKEOLIAR,0
23151437,23151437,KevinHart4real,Philly/LA,My name is Kevin Hart and I WORK HARD!!! That pretty much sums me up!!! Everybody Wants To Be Famous But Nobody Wants To Do The Work,https://t.co/mZwaXJBXuw,32641772,549,23064,3/7/2009 2:02,52,TRUE,32749,en,FALSE,,FALSE,TRUE,Kevin Hart,0
1483560710,1483560710,Efr1m,"New York, NY",,None,60,61,6,6/4/2013 23:35,1089,FALSE,1032,en,TRUE,,FALSE,FALSE,Evrim,0
97879187,97879187,Jupedrita,"Campinas, SP",Vamo que o som nÃ£o pode parar!,http://t.co/Mlxr6uoWC4,54,89,0,12/19/2009 11:16,1,FALSE,1169,en,FALSE,,FALSE,FALSE,Juliana Lemos,0
2184928249,2184928249,WillRowan3,,Do you know the heimlich maneuver? Sorry I don't do ball-room dancing. Skype:willrowan1,None,49,356,0,11/9/2013 19:36,2535,FALSE,248,en,FALSE,,FALSE,FALSE,Will,0
8441632,8441632,burtherman,West Coast/East Coast,"Entrepreneurial journalist finding meaning in the noise. Co-founder of Storify, Hacks/Hackers for journalists and technologists",http://t.co/khUkLeohj8,9146,1847,1060,8/26/2007 14:23,610,TRUE,6502,en,FALSE,,FALSE,TRUE,Burt Herman,0
92367751,92367751,jessicaalba,,"Mom of 2, Founder of The Honest Company, amateur chef, terrible speller, loyal friend, hilarious at times... I play make believe for a living",https://t.co/spEzR7qSCB,9546845,1340,27824,11/24/2009 21:17,1169,TRUE,6004,en,FALSE,,FALSE,FALSE,Jessica Alba,0
50750339,50750339,KrisAllen,,Singer/Songwriter/sprinkle aficionado,https://t.co/jODy3dWu2k,275625,167,7052,6/25/2009 19:57,1397,TRUE,7372,en,FALSE,,FALSE,TRUE,Kris Allen,0
27760317,27760317,thebeatles,,,http://t.co/NYtn0oMfCe,3349206,371125,16907,3/30/2009 23:31,13,TRUE,2200,en,FALSE,,FALSE,FALSE,The Beatles,0
184910040,184910040,Adele,London,https://t.co/5Vf55N5xFe,https://t.co/5Vf55N5xFe,28025685,157,33013,8/30/2010 19:53,0,TRUE,287,en,FALSE,,FALSE,FALSE,Adele,0
278401829,278401829,AliGPincus,San Francisco,Mommy of three. A local and global citizen. Co-founder of @onekingslane and @hellomazel,https://t.co/rs9nVhERyR,5577,887,273,4/7/2011 6:15,396,FALSE,905,en,FALSE,,FALSE,FALSE,Alison G Pincus,0
328088917,328088917,Carol1_Freitas,,,None,34,50,0,7/2/2011 18:19,0,FALSE,113,pt,FALSE,,FALSE,FALSE,Carol Freitas,0
130997057,130997057,AaronRodgers12,"Titletown, USA",,http://t.co/t4jx0fg61Z,3209876,330,10997,4/8/2010 23:54,420,TRUE,3177,en,FALSE,,FALSE,FALSE,Aaron Rodgers,0
49431176,49431176,igottwiter,Toronto,,None,37,458,0,6/21/2009 21:19,5,FALSE,587,en,TRUE,,FALSE,FALSE,WI,0
55050269,55050269,carrieanninaba,Los Angeles,"Judge on Dancing With the Stars, Founder https://t.co/OTwdB0IKUq, Dancer, Choreographer, Director, Editor, Animal rescuer / lover. Instagram: @CarrieAnnInaba",https://t.co/9GvX7L9nDE,303565,1569,2597,7/8/2009 22:22,4493,TRUE,13432,en,FALSE,,FALSE,FALSE,Carrie Ann Inaba,0
1125660696,1125660696,TencentCorp,"Shenzhen, China","Tencent Co., Ltd (Tencent Holdings Ltd or Tencent Inc, SEHK: 700), the developer of QQ and WeChat and supplier of multiple OL services, w/ 1 bn active users.",https://t.co/Uxu3UbKyQ1,1830,138,26,1/27/2013 17:25,384,FALSE,703,en,FALSE,,FALSE,FALSE,è…¾è®¯ç§‘æŠ€æœ‰é™å…¬å¸,0
7.27E+17,7.27E+17,SrizanKozu,Bhaktapur,student,https://t.co/rbnNnP4eyz,32,1032,0,5/1/2016 10:58,104,FALSE,6,en,TRUE,,FALSE,TRUE,Srizan kozu,0
7.79E+17,7.79E+17,TheBigFatTechie,"Mumbai, India",Acquisition Editor @packtpub / Engineer / Musician / Son / Brother / Lover / Friend / Catholic / Fat / All views are my own / https://t.co/60OnVzv9N7,https://t.co/EPxBiKBTLF,43,138,2,9/21/2016 10:14,18,FALSE,157,en,FALSE,,FALSE,TRUE,Kevin Sequeira,0
28225894,28225894,sherwood,worldwide,We added you on Myspace. Our new album SOME THINGS NEVER LEAVE YOU available now. @natehenrysays @dankoch,https://t.co/7FkundthYn,29079,24028,411,4/1/2009 23:28,1582,TRUE,2444,en,FALSE,,FALSE,FALSE,Sherwood,0
25406464,25406464,PlayboyMic,Jupiter,Singer/Songwriter/Artist/Producer/Vegan/Fitness Fanatic/1/2 of The Gordon Brothers/Alien : Owl : Starseed/ Made In Chicago...  FOLLOW MY IG: @ MONEYMIC,https://t.co/UN3iUS7dg3,16548,13429,668,3/19/2009 23:14,72,TRUE,12484,en,FALSE,,FALSE,TRUE,The Gordon Brothers,0
22685200,22685200,kingsthings,"Los Angeles, California","Love #suspenders & interviewing people Watch #LarryKingNow & #PoliticKING on my digital network, @OraTV! http://t.co/nuJ93n8Uw2  Podcast- http://t.co/cJiAOqblRH",http://t.co/fuUCL5AIvX,2791295,844,21569,3/3/2009 21:44,6544,TRUE,14881,en,FALSE,,FALSE,FALSE,Larry King,0
33998183,33998183,WHOSTP44,"Washington, DC",This is an archive of an Obama Administration account maintained by the National Archives and Records Administration (NARA).,https://t.co/OTH6srPzMw,560549,653,8949,4/21/2009 18:51,313,TRUE,6338,en,FALSE,,FALSE,FALSE,White House OSTP 44,0
134665872,134665872,parislemon,,The official feed of http://t.co/4ViY2vemvM. Find my personal tweets at @mgsiegler.,http://t.co/4ViY2vemvM,3741,1,313,4/19/2010 3:18,177,FALSE,7972,en,FALSE,,FALSE,FALSE,ParisLemon,0
4183248796,4183248796,realDennisLynch,,"Host of DML DAILY REPORT webcast, Editor at https://t.co/OOS15NOBe9, Producer THEY COME TO AMERICA films. Trump Supporter. https://t.co/NAOthfsO3Y",https://t.co/OOS15NOBe9,36784,106,179,11/14/2015 2:46,15,FALSE,1145,en,FALSE,,FALSE,FALSE,Dennis Michael Lynch,0
93957809,93957809,ericschmidt,"Mountain View, CA",Executive Chairman & former CEO,http://t.co/GUXh9Byhr4,1958527,262,20632,12/1/2009 22:23,0,TRUE,521,en,TRUE,,FALSE,TRUE,Eric Schmidt,0
25252511,25252511,ThaboSefolosha,"Atlanta, GA","Proud father of 2 ðŸ‘¼ðŸ½, husband of a ðŸ‘¸ðŸ½ and owner of a ðŸ¶ named Magic. Every other night I play ðŸ€ for the Atlanta Hawks",https://t.co/dJKVzmYpui,138848,217,1500,3/19/2009 6:50,6,TRUE,997,en,FALSE,,FALSE,TRUE,Thabo Sefolosha,0
19555067,19555067,JordinSparks,LA/PHX/NY,ðŸ•Š Romans 12 ðŸ’š Herbalife  ðŸ’ªðŸ½ https://t.co/PYgKX5OS7a ðŸŒ¼ Happy.,https://t.co/y8tPbfdT0H,4220845,5527,15756,1/26/2009 20:27,676,TRUE,45020,en,FALSE,,FALSE,FALSE,Jordin Sparks,0
130745589,130745589,drfeifei,"Stanford, CA, U.S.A.","Prof (CS @Stanford), Director (Stanford AI Lab), Chief Scientist AI/ML (Google Cloud), Researcher in #AI, #computervision, #ML, cognitive neuroscience.",https://t.co/JaZ1mRUoE3,52130,156,976,4/8/2010 5:16,1491,FALSE,508,en,FALSE,,FALSE,FALSE,Fei-Fei Li,0
14216203,14216203,thescript,Earth...,"If we don't all stand together, we will fall... https://t.co/nWDVb7tvpy",https://t.co/evNR2qPzBQ,2140464,45000,7415,3/25/2008 15:26,28119,TRUE,16967,en,FALSE,,FALSE,FALSE,the script,0
22713218,22713218,adultmomband,"New York, USA",tiny engines / adultmomband@gmail.com â™‰ï¸,https://t.co/3I3MIqcz1e,7149,1143,39,3/4/2009 1:25,27777,TRUE,10489,en,FALSE,,FALSE,TRUE,adult mom ðŸ‘ðŸŒ¸,0
2592147414,2592147414,dallasleebridge,"Manhattan - New York, NY",#SturdyBlackBridge,None,768,2834,266,6/28/2014 0:12,8836,FALSE,17027,en-gb,FALSE,,FALSE,FALSE,Dallas Lee Bell,0
473543077,473543077,larissawandame,,,None,33,203,0,1/25/2012 2:49,0,FALSE,0,pt,TRUE,,TRUE,FALSE,larissa wandame,0
25970331,25970331,MirandaCosgrove,Los Angeles,I cant complain but sometimes I still do,https://t.co/KzRZXaX4ZT,7516328,13556,22571,3/23/2009 7:49,4,TRUE,6952,en,FALSE,,FALSE,FALSE,Miranda Cosgrove,0
18811140,18811140,PaulBrounMD,"Clarkesville, GA",Conservative Candidate for Congress in GA's 9th District,https://t.co/piau5HGFIo,12955,2709,1012,1/9/2009 19:06,73,TRUE,1592,en,FALSE,,FALSE,FALSE,Paul Broun,0
3393521,3393521,myspacetom,"Los Angeles, CA",Enjoying being retired / New Hobby: Photography,https://t.co/T9B8UPEfMI,240017,330,1334,4/4/2007 4:46,181,TRUE,2231,en,FALSE,,FALSE,FALSE,Tom Anderson,0
1352171946,1352171946,jborrel00,,Unencumbered by time and space,None,168,312,16,4/14/2013 16:00,79,FALSE,264,en,FALSE,,FALSE,FALSE,Joe Borrello,0
1066481503,1066481503,Om1prakash,"San Diego, CA ",,None,29,58,0,1/6/2013 19:19,8,FALSE,11,en,FALSE,,FALSE,FALSE,Omprakash Yadav,0
25073877,25073877,realDonaldTrump,"Washington, DC",45th President of the United States of America,None,28646424,45,68871,3/18/2009 13:46,48,TRUE,34840,en,FALSE,,FALSE,FALSE,Donald J. Trump,0
230287527,230287527,evanspiegel,,CEO @Snap,https://t.co/p07XOBrHmC,56857,34,1044,12/24/2010 22:13,1,TRUE,0,en,TRUE,,FALSE,FALSE,Evan Spiegel,0
5500542,5500542,DrowningPool,"Dallas, TX","Drowning Pool is a metal band from Dallas, TX. New album HELLELUJAH out now! https://t.co/HyDv5n9yZX",https://t.co/GDqF2JklM5,96212,549,952,4/25/2007 15:22,3730,TRUE,3652,en,FALSE,,FALSE,FALSE,Drowning Pool,0
189771123,189771123,LeooooFerreira,Brasil,,None,45,143,2,9/12/2010 5:01,0,FALSE,180,en,FALSE,,FALSE,FALSE,Leonardo Henriques,0
29555251,29555251,mariamenounos,"ÃœT: 40.766092,-73.976579",@Enews Anchor &CEO @afterbuzztv.creator 2x NYTimes Best Selling Author.@siriusXM host+New book out: The EveryGirl's Guide To Cooking https://t.co/EBPveWU20P,https://t.co/zuRXRCRnXj,1174987,416,4631,4/7/2009 21:49,802,TRUE,25048,en,FALSE,,FALSE,FALSE,maria menounos,0
11388132,11388132,lessig,"Brookline, MA","Law professor, activist, citizen (in reverse order).",https://t.co/M9wV0VZEpz,371237,281,9198,12/20/2007 23:22,30,TRUE,11803,en,FALSE,,FALSE,TRUE,Lessig,0
23530444,23530444,SkyeTunes,Miami/Atl/la,God first. Sanga. One of a kind.,https://t.co/BSkYO3QB1i,7230,783,115,3/10/2009 0:29,5,FALSE,16051,en,FALSE,,FALSE,TRUE,Skye.,0
38532460,38532460,DeRayDavis,AMONGST THE GREATS ,ðŸ’¥WINðŸ’¥ BOOKING HIT UP ICM 3105504245,https://t.co/GLOS2XW1gK,882283,5074,3408,5/7/2009 22:23,586,TRUE,82126,en,FALSE,,FALSE,TRUE,DeRAY DAVIS,0
8.17E+17,8.17E+17,SivaNagarjuna14,,,None,13,83,0,1/4/2017 17:23,0,FALSE,1,en,TRUE,,TRUE,FALSE,Siva Nagarjuna,0
23974217,23974217,jessicanaziri,Hello@TechSesh.co,Tech expert | Founder of https://t.co/QkAPqAHY1Z | Named #1 on Inc women to watch in tech | Breaking stereotypes about #girlsintech | Alum @LATimes @CNN @CNBC,https://t.co/XCOK2tPdk0,23092,12624,517,3/12/2009 16:07,8294,TRUE,7212,en,FALSE,,FALSE,FALSE,Jessica Naziri,0
24705126,24705126,ShashiTharoor,New Delhi & Thiruvananthapuram,"MP for Thiruvananthapuram. Author of 16 books. Former Minister of State,Govt.of India.  Former UnderSecretaryGeneral,UnitedNations. RTs do not imply endorsement",http://t.co/0fe6UO2vVS,5249635,745,13144,3/16/2009 15:12,12157,TRUE,37469,en,FALSE,,FALSE,FALSE,Shashi Tharoor,0
7.00E+17,7.00E+17,WaryJT2,,Subscribe to WaryJT on YouTube,https://t.co/zyablh43eE,9600,4737,5,2/17/2016 23:51,95,FALSE,109,en,FALSE,,FALSE,FALSE,WaryJT,0
38437674,38437674,Vleeties,"Denton, TX",Host of Vleeties Live on Wednesdays at 11 EST. Co Host of TWFS! New videos weekly. Wrestling Fan! Married Man! All things sports! Broadcasting dreams!,https://t.co/4lep3CnZzZ,4464,424,13,5/7/2009 14:14,2343,FALSE,11360,en,FALSE,,FALSE,FALSE,Vleeties,0
1619331888,1619331888,kaiquegamela20,,,None,2,79,0,7/25/2013 4:05,1,FALSE,2,pt,TRUE,,TRUE,FALSE,kaique,0
8.29E+17,8.29E+17,nyubridge100,"New York, NY","Benefiting Refugees & Immigrants with Damn Good Entertainment || April 24, 2017 || Currently accepting performer submissions, at https://t.co/Ftq0xuznXo",https://t.co/U9KvYG57FR,7,35,0,2/6/2017 21:41,0,FALSE,6,en,TRUE,,FALSE,FALSE,BRIDGE 100,0
123185079,123185079,Mehul_27,Mumbai,Do whatever it takes to make up a smile !,None,82,110,1,3/15/2010 8:10,179,FALSE,237,en,FALSE,,FALSE,TRUE,Mehul,0
71114686,71114686,LauraPausini,ITALY,Grammy Award Winner https://t.co/n9Rl67gSUz - https://t.co/wzMnEiCDUM - Contact: https://t.co/pSbZI5acbu,https://t.co/ZJcWzlCSpn,2481452,1729,6195,9/2/2009 23:50,8531,TRUE,12927,it,FALSE,,FALSE,FALSE,Laura Pausini,0
6211972,6211972,SaraBareilles,hear.,"lady who lives. believes in being nice more than being a dick. aims to find like minded people in that regard. also, she loves when the",https://t.co/a8US5UrrCb,3332380,381,14681,5/21/2007 23:17,4712,TRUE,9201,en,FALSE,,FALSE,FALSE,Sara Bareilles,0
18198400,18198400,phil_hellmuth,Palo Alto,Professional Poker Player,http://t.co/dHgSbA6JG7,260359,30,4359,12/17/2008 20:17,24,TRUE,9691,en,FALSE,,FALSE,FALSE,phil_hellmuth,0
184636793,184636793,JinghaoLu,Kenya,"SACE Foundation//China-Africa Analyst since 2008//Chinese national//3+ year work and research experience in Kenya, South Africa, Ghana",None,331,104,19,8/30/2010 2:37,12,FALSE,151,en,FALSE,,FALSE,FALSE,Jinghao Lu,0
17461978,17461978,SHAQ,TOUT-SHAQ. INSTAGRAM-SHAQ,"VERY QUOTATIOUS, I PERFORM RANDOM ACTS OF SHAQNESS",http://t.co/lvGGd7loSs,13814099,684,48784,11/18/2008 10:27,60,TRUE,8712,en,FALSE,,FALSE,FALSE,SHAQ,0
14874125,14874125,paparoach,"Vacaville, CA",follow the band @jacobyshaddix @jerryhorton @tonyproach @tobinesperance. Fueled by @MonsterEnergy,https://t.co/NpaFjEN7ye,565463,1021,3541,5/22/2008 22:08,22807,TRUE,9338,en,FALSE,,FALSE,FALSE,Papa Roach,0
1387840688,1387840688,SmallWonderBand,Brooklyn NY,I am endless,https://t.co/yZAVdOIQOL,1274,143,11,4/28/2013 20:19,10280,FALSE,7191,en,FALSE,,FALSE,FALSE,Small Wonder,0
175624200,175624200,ID_AA_Carmack,"Dallas, TX",Oculus VR CTO,https://t.co/c0ndp2bkKs,819911,149,5411,8/7/2010 3:40,758,TRUE,8599,en,TRUE,,FALSE,FALSE,John Carmack,0
8.07E+17,8.07E+17,JuraBaran,,,None,31,568,1,12/9/2016 15:59,249,FALSE,236,en,TRUE,,FALSE,FALSE,Jura Baran,0
49717874,49717874,georgelopez,LOPEZ Premieres March 29 on TVLand ,Life is just a party and parties weren't meant to last,None,2115294,3853,11091,6/22/2009 18:32,89,TRUE,27920,en,TRUE,,FALSE,FALSE,George Lopez,0
41420879,41420879,suryad26,Pittsburgh,"PhD Candidate, Carnegie Mellon University. Chair of Advocacy Board, NAGPS.",None,248,405,3,5/20/2009 18:46,1015,FALSE,2144,en,FALSE,,FALSE,FALSE,Surya Dev Aggarwal,0
7.78E+17,7.78E+17,VinceGreen53,"Los Angeles, CA","Best Selling Author of 3 Courtroom novels:""The Price of Justice"" ,""The Price of Victory"" (Endeavour '16) and ""Extreme Justice"" (Endeavour '17). Lawyer, Musician",https://t.co/BkV5HL3bmA,36136,29700,202,9/19/2016 0:51,473,FALSE,162,en,TRUE,,FALSE,TRUE,Vince Green,0
53093039,53093039,DeathBot9,"Woodinville, WA","I make video games, and have a beautiful wife with 4 boys. It's nutty!",http://t.co/w20yVTyQZc,2781,494,124,7/2/2009 15:27,42,FALSE,251,en,FALSE,,FALSE,FALSE,Chris Taylor,0
16164520,16164520,livestrong,Austin,The LIVESTRONG Foundation fights to improve the lives of people affected by cancer now.,http://t.co/EaJv7t4ooc,1025466,223156,7188,9/7/2008 2:28,14776,TRUE,19651,en,FALSE,,FALSE,FALSE,LIVESTRONG,0
7.13E+17,7.13E+17,robledorodrigo8,"CÃ³rdoba, Argentina",ACUARIO,None,33,275,0,3/23/2016 17:20,371,FALSE,312,es,TRUE,,FALSE,FALSE,TINO,0
14120922,14120922,thetanmay,"Mumbai, India","Writer, Comic, Podcaster, YouTuber : Co-Founder All India Bakchod.  Instagram : TanmayBhat / Snapchat : thetanmay",https://t.co/n0KCgvvEMy,4311579,1360,1137,3/11/2008 7:19,3661,TRUE,3874,en,FALSE,,FALSE,FALSE,Tanmay Bhat,0
297856522,297856522,e_kaspersky,Mainly on the road,"Chairman and CEO of #Kaspersky Lab. Waging war against #malware for 27 years. #Infosec, #cybercrime, #cyberwar. Views are my own.",http://t.co/vprBFgKl3n,161525,6983,2998,5/13/2011 7:19,299,TRUE,6063,en,FALSE,,FALSE,FALSE,Eugene Kaspersky,0
4823172748,4823172748,TimoteoPRogers,"Chester, NJ",â€¢ 13 years old | eBay Entrepreneur,None,16,22,0,1/18/2016 5:26,41,FALSE,46,en,FALSE,,FALSE,TRUE,Timothy,0
47624365,47624365,cmlasa,"San Francisco, CA",Serial retweeter; ðŸ’»@TwitterTPM; ðŸ“š @BerkeleyISchool,https://t.co/D6qUGcYjWc,836,562,36,6/16/2009 13:35,5227,FALSE,2036,en,FALSE,,FALSE,TRUE,carlos ðŸ¤·ðŸ»â€â™‚ï¸,0
3130089225,3130089225,slippytrumpet,UK,"Average code, baby! #golang #javascript",https://t.co/4AfHLrYOtE,223,283,60,3/30/2015 23:21,762,FALSE,2935,en,FALSE,,FALSE,FALSE,Ollie,0
23648057,23648057,SeanKingston,âœˆ WorldWide...,IN GOD I Trust.. Music is the way of Life!! New Music At https://t.co/ybgd63JmZN Show Bookings:https://t.co/Gj9kCZx9Cj,https://t.co/CR4sYkRhXT,3510338,847,24459,3/10/2009 20:24,291,TRUE,23769,en,FALSE,,FALSE,FALSE,SEAN KINGSTON Â©,0
3238813434,3238813434,Akkuhere,"Ahmadabad City, Gujarat",Dreamer! MICAn ! Believer!,None,115,93,2,6/7/2015 13:09,74,FALSE,126,en,TRUE,,FALSE,TRUE,Akanksha,0
28897926,28897926,ciara,"Living, Loving, and Laughingâ¤ï¸",,None,8115244,51,17729,4/4/2009 23:53,252,TRUE,9791,en,FALSE,,FALSE,FALSE,Ciara,0
1636590253,1636590253,tim_cook,Cupertino,"CEO Apple, Fan of Auburn football and Duke basketball",None,4758012,56,7,7/31/2013 22:41,717,TRUE,361,en,FALSE,,FALSE,FALSE,Tim Cook,0
2992938684,2992938684,funghoulI,they/them | los angeles,find me at @fragiIescorpio,https://t.co/7doVYn8PAO,1026,187,4,1/23/2015 6:20,8788,FALSE,8542,en,FALSE,,FALSE,TRUE,kris,0
16193578,16193578,VictoriasSecret,,"Welcome to the official feed for Victoriaâ€™s Secret, where Angels, Bombshells & the sexiest followers on Twitter get their fix for everything VS.",http://t.co/CQtdeC5KJX,10708146,1235,10036,9/8/2008 22:48,2343,TRUE,140051,en,FALSE,,FALSE,FALSE,Victoria's Secret,0
14158807,14158807,ilyaf,San Francisco,"@indexventures, @Dropbox, Startups, Physics.",None,3655,563,128,3/16/2008 18:53,475,FALSE,658,en,TRUE,,FALSE,FALSE,Ilya Fushman,0
257910123,257910123,leooherrera,,,None,1,4,0,2/26/2011 15:13,0,FALSE,0,en,FALSE,,FALSE,FALSE,Eleonora Herrera,0
1570088598,1570088598,eh_services, montgomery road bt6 9up,"Electrical retailer in Belfast selling everything from TV's, washing machines, batteries and many more, if you need it we have it, delivery service available.",https://t.co/K4a5oaUS7H,246,523,3,7/5/2013 9:21,30,FALSE,208,en-gb,TRUE,,FALSE,FALSE,EH SERVICES,0
26784273,26784273,charitywater,"New York, NY",We're bringing clean and safe drinking water to people in need around the world.,https://t.co/4K0qIgOSZS,1516229,269389,11388,3/26/2009 16:20,17655,TRUE,9094,en,FALSE,,FALSE,TRUE,charity: water,0
2771870352,2771870352,clippersteveb,,"Detroit, Microsoft, La Clippers",http://t.co/ssOoN6ZHCI,10926,21,185,8/27/2014 0:48,9,TRUE,36,en,FALSE,,FALSE,FALSE,Steve Ballmer,0
2458365638,2458365638,140CharsReview,,,None,458,2693,29,4/22/2014 16:07,40,FALSE,4984,es,TRUE,,FALSE,FALSE,140 Chars Review,0
16264006,16264006,petewentz,jet lag city.,i headbang in the rock and roll band fall out boy. snapchat: peteweezy follow it ðŸ‘‰ https://t.co/dgp6GakaCp,https://t.co/3iKEkcEBNj,5174272,409,15948,9/12/2008 21:34,93,TRUE,17891,en,FALSE,,FALSE,FALSE,yung ðŸ‘¾menace,0
563066753,563066753,rrr_yaga,Bay Area,Character designer,https://t.co/d8m89sUPSY,1619,201,49,4/25/2012 17:50,675,FALSE,427,en,FALSE,,FALSE,TRUE,Daniel Arriaga,0
18518096,18518096,st_vincent,everywhere,'St. Vincent' out now. Buy: http://t.co/ATBUTO9WIo | | Tour Tickets: http://t.co/WLPLabRm2d,http://t.co/PoICq4IAfK,846806,184,4520,12/31/2008 22:38,481,TRUE,2413,en,FALSE,,FALSE,FALSE,St. Vincent,0
35094637,35094637,aliciakeys,New York City,"Passionate about my work, in love with my family and dedicated to spreading light. It's contagious! ;-) https://t.co/vZcUuNOKcz",https://t.co/vZcUuNOKcz,25750383,681,51957,4/25/2009 0:46,183,TRUE,7133,en,FALSE,,FALSE,FALSE,Alicia Keys,0
89275103,89275103,EYJr,USA,"Renaissance Man trying to impact ppl as best i can. Not Perfect, but I am Awesome . When i pass away, i want ppl to say that was a good man. -God Bless",https://t.co/Q0SXPUipC7,50608,1420,1093,11/11/2009 20:33,2044,TRUE,7627,en,FALSE,,FALSE,TRUE,Eric Young Jr,0
298529173,298529173,MateenYasin,Lahore,22 | Electrical Engineering from LUMS | Football | Music | Friends | GYM,None,869,661,1,5/14/2011 13:40,243,FALSE,617,en,FALSE,,FALSE,FALSE,Mateen Yasin,0
21534339,21534339,AdrienneBailon,L.E.S. to B.H.,,https://t.co/o9Is23NakN,645276,563,3030,2/22/2009 1:22,4203,TRUE,15795,en,FALSE,,FALSE,FALSE,Adrienne Houghton,0
16117904,16117904,meiko,Macon/ Los Angeles/ Nashville,"New album, MOVING DAY, available everywhere now!",https://t.co/JYGlHUK2Dq,45288,160,872,9/3/2008 19:26,13765,TRUE,11219,en,FALSE,,FALSE,FALSE,meiko,0
18953259,18953259,Schofe,London (ish),If you're pedantic or professionally outraged... jog on! if ur interested in food & wine check out @SchofeOnWine,https://t.co/AwmVaECpvS,4264266,12825,6519,1/13/2009 21:01,50,TRUE,31797,en,FALSE,,FALSE,TRUE,Phillip Schofield,0
17629860,17629860,FBI,"Washington, DC","Official Twitter Page of the FBI.  If you have a tip, please submit it here: https://t.co/56awXxJrEZ /",http://t.co/AuHlihmmIW,1916808,2189,13540,11/25/2008 20:13,0,TRUE,9587,en,FALSE,,FALSE,FALSE,FBI,0
